Name,Language,Title,Episode,Season,Series,ID,Preview Link,Direct Download Link,MIME Type,Folder Path
Phosphate.movmandarin.mp4,Mandarin,Phosphate,-,Season 1,Graeme Sait Clips,1j83JDvDACbbSIkmwPgfXWc46jcL_7wvt,https://drive.google.com/file/d/1j83JDvDACbbSIkmwPgfXWc46jcL_7wvt/preview,https://drive.google.com/uc?export=download&id=1j83JDvDACbbSIkmwPgfXWc46jcL_7wvt,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Phosphate"
Phosphate.movspanish.mp4,Spanish,Phosphate,-,Season 1,Graeme Sait Clips,1ZCuP547cVE-CfQc8skM5vyqTPdCpWnrZ,https://drive.google.com/file/d/1ZCuP547cVE-CfQc8skM5vyqTPdCpWnrZ/preview,https://drive.google.com/uc?export=download&id=1ZCuP547cVE-CfQc8skM5vyqTPdCpWnrZ,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Phosphate"
Phosphate.movfrench.mp4,French,Phosphate,-,Season 1,Graeme Sait Clips,1Y9CpuNjsgilp8ucaDkZJv9Y4O3hCyemM,https://drive.google.com/file/d/1Y9CpuNjsgilp8ucaDkZJv9Y4O3hCyemM/preview,https://drive.google.com/uc?export=download&id=1Y9CpuNjsgilp8ucaDkZJv9Y4O3hCyemM,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Phosphate"
Phosphate.movportug.mp4,Portuguese,Phosphate,-,Season 1,Graeme Sait Clips,1Xh3qv3sepGhzdSANw_VKb4Zv0KFs2oN0,https://drive.google.com/file/d/1Xh3qv3sepGhzdSANw_VKb4Zv0KFs2oN0/preview,https://drive.google.com/uc?export=download&id=1Xh3qv3sepGhzdSANw_VKb4Zv0KFs2oN0,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Phosphate"
Phosphate.movvietnamese.mp4,Vietnamese,Phosphate,-,Season 1,Graeme Sait Clips,1jPr2uqEvqmrTZxL2FQvwuiHXw5VLib00,https://drive.google.com/file/d/1jPr2uqEvqmrTZxL2FQvwuiHXw5VLib00/preview,https://drive.google.com/uc?export=download&id=1jPr2uqEvqmrTZxL2FQvwuiHXw5VLib00,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Phosphate"
Phosphate.movhindi.mp4,Hindi,Phosphate,-,Season 1,Graeme Sait Clips,19nT2Y38UaHrcPTKP31tE6TYoAKcQEDhD,https://drive.google.com/file/d/19nT2Y38UaHrcPTKP31tE6TYoAKcQEDhD/preview,https://drive.google.com/uc?export=download&id=19nT2Y38UaHrcPTKP31tE6TYoAKcQEDhD,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Phosphate"
Phosphate.movarabic.mp4,Arabic,Phosphate,-,Season 1,Graeme Sait Clips,1DIV8HJU0elTNhqJZb9QeS1qAXvZFi2XT,https://drive.google.com/file/d/1DIV8HJU0elTNhqJZb9QeS1qAXvZFi2XT/preview,https://drive.google.com/uc?export=download&id=1DIV8HJU0elTNhqJZb9QeS1qAXvZFi2XT,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Phosphate"
Phosphate.mov,English,Phosphate,-,Season 1,Graeme Sait Clips,1kjRZHEbaIJEB6My0lhcFzOzF-cvckWad,https://drive.google.com/file/d/1kjRZHEbaIJEB6My0lhcFzOzF-cvckWad/preview,https://drive.google.com/uc?export=download&id=1kjRZHEbaIJEB6My0lhcFzOzF-cvckWad,video/quicktime,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Phosphate"
Don Huber- Glyphosate.movfrench.mp4,French,Don Huber- Glyphosate,-,Season 1,Graeme Sait Clips,169Bw0sSN7BSENTcXn4FE0RGiYEZ2aoMw,https://drive.google.com/file/d/169Bw0sSN7BSENTcXn4FE0RGiYEZ2aoMw/preview,https://drive.google.com/uc?export=download&id=169Bw0sSN7BSENTcXn4FE0RGiYEZ2aoMw,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Don Huber- Glyphosate"
Don Huber- Glyphosate.movportuguese.mp4,Portuguese,Don Huber- Glyphosate,-,Season 1,Graeme Sait Clips,1Imr8d2Wy4MKMaND6_h8e28b00zA6GIA1,https://drive.google.com/file/d/1Imr8d2Wy4MKMaND6_h8e28b00zA6GIA1/preview,https://drive.google.com/uc?export=download&id=1Imr8d2Wy4MKMaND6_h8e28b00zA6GIA1,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Don Huber- Glyphosate"
Don Huber- Glyphosate.movmandarin.mp4,Mandarin,Don Huber- Glyphosate,-,Season 1,Graeme Sait Clips,1g67hpxAfWSPSnr7Dww7YywsgRbhwPr5k,https://drive.google.com/file/d/1g67hpxAfWSPSnr7Dww7YywsgRbhwPr5k/preview,https://drive.google.com/uc?export=download&id=1g67hpxAfWSPSnr7Dww7YywsgRbhwPr5k,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Don Huber- Glyphosate"
Don Huber- Glyphosate.movgerman.mp4,German,Don Huber- Glyphosate,-,Season 1,Graeme Sait Clips,1SdbuFWzVxuDCUUsLSxdGkhCghlKuSgfV,https://drive.google.com/file/d/1SdbuFWzVxuDCUUsLSxdGkhCghlKuSgfV/preview,https://drive.google.com/uc?export=download&id=1SdbuFWzVxuDCUUsLSxdGkhCghlKuSgfV,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Don Huber- Glyphosate"
Don Huber- Glyphosate.movspanish.mp4,Spanish,Don Huber- Glyphosate,-,Season 1,Graeme Sait Clips,1upwbos-82DiHNK-7vTX3_DK1tuhdw4xd,https://drive.google.com/file/d/1upwbos-82DiHNK-7vTX3_DK1tuhdw4xd/preview,https://drive.google.com/uc?export=download&id=1upwbos-82DiHNK-7vTX3_DK1tuhdw4xd,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Don Huber- Glyphosate"
Don Huber- Glyphosate.movvietnamese.mp4,Vietnamese,Don Huber- Glyphosate,-,Season 1,Graeme Sait Clips,1OdOSd2bq32Mp0dZ9nonxeEvm6WP4gAhn,https://drive.google.com/file/d/1OdOSd2bq32Mp0dZ9nonxeEvm6WP4gAhn/preview,https://drive.google.com/uc?export=download&id=1OdOSd2bq32Mp0dZ9nonxeEvm6WP4gAhn,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Don Huber- Glyphosate"
Don Huber- Glyphosate.movarabic.mp4,Arabic,Don Huber- Glyphosate,-,Season 1,Graeme Sait Clips,1kb9ifwPAGtThFeBaUc6dg8BLpgRjX3Tn,https://drive.google.com/file/d/1kb9ifwPAGtThFeBaUc6dg8BLpgRjX3Tn/preview,https://drive.google.com/uc?export=download&id=1kb9ifwPAGtThFeBaUc6dg8BLpgRjX3Tn,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Don Huber- Glyphosate"
Don Huber- Glyphosate.movhindi.mp4,Hindi,Don Huber- Glyphosate,-,Season 1,Graeme Sait Clips,1A_yn67EftZGighCwsYJW_dk8ksGFChdO,https://drive.google.com/file/d/1A_yn67EftZGighCwsYJW_dk8ksGFChdO/preview,https://drive.google.com/uc?export=download&id=1A_yn67EftZGighCwsYJW_dk8ksGFChdO,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Don Huber- Glyphosate"
Don Huber- Glyphosate.mov,English,Don Huber- Glyphosate,-,Season 1,Graeme Sait Clips,1Q3Sp-TF8MIZHv0stnl9oaIcGV6SYhp1o,https://drive.google.com/file/d/1Q3Sp-TF8MIZHv0stnl9oaIcGV6SYhp1o/preview,https://drive.google.com/uc?export=download&id=1Q3Sp-TF8MIZHv0stnl9oaIcGV6SYhp1o,video/quicktime,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Don Huber- Glyphosate"
"Soils, Bacteria, Actinomycetes.spanish.mp4",Spanish,"Soils, Bacteria, Actinomycetes",-,Season 1,Graeme Sait Clips,1wLHDH9Xj6sRp84fQL9dd_Uvd7IPdjFf4,https://drive.google.com/file/d/1wLHDH9Xj6sRp84fQL9dd_Uvd7IPdjFf4/preview,https://drive.google.com/uc?export=download&id=1wLHDH9Xj6sRp84fQL9dd_Uvd7IPdjFf4,video/mp4,"Graeme Sait Clips/Soils, Bacteria, Actinomycetes"
"Soils, Bacteria, Actinomycetes.french.mp4",French,"Soils, Bacteria, Actinomycetes",-,Season 1,Graeme Sait Clips,1ca4Ppc5b5646lzhvfDR7Dkm3mKvAPymB,https://drive.google.com/file/d/1ca4Ppc5b5646lzhvfDR7Dkm3mKvAPymB/preview,https://drive.google.com/uc?export=download&id=1ca4Ppc5b5646lzhvfDR7Dkm3mKvAPymB,video/mp4,"Graeme Sait Clips/Soils, Bacteria, Actinomycetes"
"Soils, Bacteria, Actinomycetes.mandarin.mp4",Mandarin,"Soils, Bacteria, Actinomycetes",-,Season 1,Graeme Sait Clips,1yHXOiyQ8XV-oVgarT47SAxI4PfkIB1Kv,https://drive.google.com/file/d/1yHXOiyQ8XV-oVgarT47SAxI4PfkIB1Kv/preview,https://drive.google.com/uc?export=download&id=1yHXOiyQ8XV-oVgarT47SAxI4PfkIB1Kv,video/mp4,"Graeme Sait Clips/Soils, Bacteria, Actinomycetes"
"Soils, Bacteria, Actinomycetes.german.mp4",German,"Soils, Bacteria, Actinomycetes",-,Season 1,Graeme Sait Clips,13RgtwnH_zKmPyRA6RUJR3FISC2uKrgXu,https://drive.google.com/file/d/13RgtwnH_zKmPyRA6RUJR3FISC2uKrgXu/preview,https://drive.google.com/uc?export=download&id=13RgtwnH_zKmPyRA6RUJR3FISC2uKrgXu,video/mp4,"Graeme Sait Clips/Soils, Bacteria, Actinomycetes"
"Soils, Bacteria, Actinomycetes.portugese.mp4",Portuguese,"Soils, Bacteria, Actinomycetes",-,Season 1,Graeme Sait Clips,1Q4O3d2sEpbl5qOhdNEo4GB0lX0hiHmXI,https://drive.google.com/file/d/1Q4O3d2sEpbl5qOhdNEo4GB0lX0hiHmXI/preview,https://drive.google.com/uc?export=download&id=1Q4O3d2sEpbl5qOhdNEo4GB0lX0hiHmXI,video/mp4,"Graeme Sait Clips/Soils, Bacteria, Actinomycetes"
"Soils, Bacteria, Actinomycetes.arabic.mp4",Arabic,"Soils, Bacteria, Actinomycetes",-,Season 1,Graeme Sait Clips,19SMpfEtk6pVrB4CrRpyE2rR057wDF8ql,https://drive.google.com/file/d/19SMpfEtk6pVrB4CrRpyE2rR057wDF8ql/preview,https://drive.google.com/uc?export=download&id=19SMpfEtk6pVrB4CrRpyE2rR057wDF8ql,video/mp4,"Graeme Sait Clips/Soils, Bacteria, Actinomycetes"
"Soils, Bacteria, Actinomycetes.hindi.mp4",Hindi,"Soils, Bacteria, Actinomycetes",-,Season 1,Graeme Sait Clips,1yR28GZFYo0wMkafWqF72QwsbPc9iIqfh,https://drive.google.com/file/d/1yR28GZFYo0wMkafWqF72QwsbPc9iIqfh/preview,https://drive.google.com/uc?export=download&id=1yR28GZFYo0wMkafWqF72QwsbPc9iIqfh,video/mp4,"Graeme Sait Clips/Soils, Bacteria, Actinomycetes"
"Soils, Bacteria, Actinomycetes.vietnamese.mp4",Vietnamese,"Soils, Bacteria, Actinomycetes",-,Season 1,Graeme Sait Clips,1d7GBqM-LqPQCPc8inGvbycoT6MTLzPB2,https://drive.google.com/file/d/1d7GBqM-LqPQCPc8inGvbycoT6MTLzPB2/preview,https://drive.google.com/uc?export=download&id=1d7GBqM-LqPQCPc8inGvbycoT6MTLzPB2,video/mp4,"Graeme Sait Clips/Soils, Bacteria, Actinomycetes"
"Soils, Bacteria, Actinomycetes.english.mov",English,"Soils, Bacteria, Actinomycetes",-,Season 1,Graeme Sait Clips,1rfAsEGAbKfA-MEnYB-xX5z65sQbQwJNj,https://drive.google.com/file/d/1rfAsEGAbKfA-MEnYB-xX5z65sQbQwJNj/preview,https://drive.google.com/uc?export=download&id=1rfAsEGAbKfA-MEnYB-xX5z65sQbQwJNj,video/quicktime,"Graeme Sait Clips/Soils, Bacteria, Actinomycetes"
"Human Health, Lacto fermentation, White flour,po.mp4",Portuguese,"Human Health, Lacto fermentation, White flour",-,Season 1,Graeme Sait Clips,1Q0plg3h817-S57QusjdUtOR35MDLl2Ar,https://drive.google.com/file/d/1Q0plg3h817-S57QusjdUtOR35MDLl2Ar/preview,https://drive.google.com/uc?export=download&id=1Q0plg3h817-S57QusjdUtOR35MDLl2Ar,video/mp4,"Graeme Sait Clips/Human Health, Lacto fermentation, White flour, Salt, Fluoride"
"Human Health, Lacto fermentation, White flour.sp.mp4",Spanish,"Human Health, Lacto fermentation, White flour",-,Season 1,Graeme Sait Clips,1JFdjvIdGWhCSmnPzuPT7q_HxVox6v6Nv,https://drive.google.com/file/d/1JFdjvIdGWhCSmnPzuPT7q_HxVox6v6Nv/preview,https://drive.google.com/uc?export=download&id=1JFdjvIdGWhCSmnPzuPT7q_HxVox6v6Nv,video/mp4,"Graeme Sait Clips/Human Health, Lacto fermentation, White flour, Salt, Fluoride"
"Human Health, Lacto fermentation, White flour,ge.mp4",German,"Human Health, Lacto fermentation, White flour",-,Season 1,Graeme Sait Clips,1LOAVY47E2N7A4jpydSeZIGXj0BRki7pQ,https://drive.google.com/file/d/1LOAVY47E2N7A4jpydSeZIGXj0BRki7pQ/preview,https://drive.google.com/uc?export=download&id=1LOAVY47E2N7A4jpydSeZIGXj0BRki7pQ,video/mp4,"Graeme Sait Clips/Human Health, Lacto fermentation, White flour, Salt, Fluoride"
"Human Health, Lacto fermentation, White flour,fr.mp4",French,"Human Health, Lacto fermentation, White flour",-,Season 1,Graeme Sait Clips,1bSmWjEBh9xCaXIK6lIYQkK9W4bUQx3Rf,https://drive.google.com/file/d/1bSmWjEBh9xCaXIK6lIYQkK9W4bUQx3Rf/preview,https://drive.google.com/uc?export=download&id=1bSmWjEBh9xCaXIK6lIYQkK9W4bUQx3Rf,video/mp4,"Graeme Sait Clips/Human Health, Lacto fermentation, White flour, Salt, Fluoride"
"Human Health, Lacto fermentation, White flour,ma.mp4",Mandarin,"Human Health, Lacto fermentation, White flour",-,Season 1,Graeme Sait Clips,1gR50HB48K1UnJv7d3I5sJFCrdNeHeuSg,https://drive.google.com/file/d/1gR50HB48K1UnJv7d3I5sJFCrdNeHeuSg/preview,https://drive.google.com/uc?export=download&id=1gR50HB48K1UnJv7d3I5sJFCrdNeHeuSg,video/mp4,"Graeme Sait Clips/Human Health, Lacto fermentation, White flour, Salt, Fluoride"
"Human Health, Lacto fermentation, White flour,vi.mp4",Vietnamese,"Human Health, Lacto fermentation, White flour",-,Season 1,Graeme Sait Clips,1xxcanzoM-KjK8Sv_886LaD2z8Q4R20BR,https://drive.google.com/file/d/1xxcanzoM-KjK8Sv_886LaD2z8Q4R20BR/preview,https://drive.google.com/uc?export=download&id=1xxcanzoM-KjK8Sv_886LaD2z8Q4R20BR,video/mp4,"Graeme Sait Clips/Human Health, Lacto fermentation, White flour, Salt, Fluoride"
"Human Health, Lacto fermentation, White flour,hi.mp4",Hindi,"Human Health, Lacto fermentation, White flour",-,Season 1,Graeme Sait Clips,1tP7v3WNMHVFY0ooMVom0AMEKtDj1xMeS,https://drive.google.com/file/d/1tP7v3WNMHVFY0ooMVom0AMEKtDj1xMeS/preview,https://drive.google.com/uc?export=download&id=1tP7v3WNMHVFY0ooMVom0AMEKtDj1xMeS,video/mp4,"Graeme Sait Clips/Human Health, Lacto fermentation, White flour, Salt, Fluoride"
"Human Health, Lacto fermentation, White flour,ar.mp4",Arabic,"Human Health, Lacto fermentation, White flour",-,Season 1,Graeme Sait Clips,1j5SfVrRC495vfJ4uqsActkdJFEmN____,https://drive.google.com/file/d/1j5SfVrRC495vfJ4uqsActkdJFEmN____/preview,https://drive.google.com/uc?export=download&id=1j5SfVrRC495vfJ4uqsActkdJFEmN____,video/mp4,"Graeme Sait Clips/Human Health, Lacto fermentation, White flour, Salt, Fluoride"
HUMANH~1.MOV,English,"Human Health, Lacto fermentation, White flour",-,Season 1,Graeme Sait Clips,1piIqLvYRQYNO0kjCtEqIBOZKNdpFgNbC,https://drive.google.com/file/d/1piIqLvYRQYNO0kjCtEqIBOZKNdpFgNbC/preview,https://drive.google.com/uc?export=download&id=1piIqLvYRQYNO0kjCtEqIBOZKNdpFgNbC,video/quicktime,"Graeme Sait Clips/Human Health, Lacto fermentation, White flour, Salt, Fluoride"
Counter Climate Change with Mob Grazing.eng.mand.mp4,Mandarin,Counter Climate Change with Mob Grazing,-,Season 1,Graeme Sait Clips,1-u0DsMtZ14HVD1lB3Ul8TALQmpHhc9Aw,https://drive.google.com/file/d/1-u0DsMtZ14HVD1lB3Ul8TALQmpHhc9Aw/preview,https://drive.google.com/uc?export=download&id=1-u0DsMtZ14HVD1lB3Ul8TALQmpHhc9Aw,video/mp4,Graeme Sait Clips/Counter Climate Change with Mob Grazing
Counter Climate Change with Mob Grazing.eng.ger.mp4,German,Counter Climate Change with Mob Grazing,-,Season 1,Graeme Sait Clips,1_CS7n--4hyyXMJc-_iVbqjeFygkL5zOh,https://drive.google.com/file/d/1_CS7n--4hyyXMJc-_iVbqjeFygkL5zOh/preview,https://drive.google.com/uc?export=download&id=1_CS7n--4hyyXMJc-_iVbqjeFygkL5zOh,video/mp4,Graeme Sait Clips/Counter Climate Change with Mob Grazing
Counter Climate Change with Mob Grazing.eng.fre.mp4,French,Counter Climate Change with Mob Grazing,-,Season 1,Graeme Sait Clips,1fRlkb0_FsIjf-_b7XQ_NWpykxuU-K3Ng,https://drive.google.com/file/d/1fRlkb0_FsIjf-_b7XQ_NWpykxuU-K3Ng/preview,https://drive.google.com/uc?export=download&id=1fRlkb0_FsIjf-_b7XQ_NWpykxuU-K3Ng,video/mp4,Graeme Sait Clips/Counter Climate Change with Mob Grazing
Counter Climate Change with Mob Grazing.eng.port.mp4,Portuguese,Counter Climate Change with Mob Grazing,-,Season 1,Graeme Sait Clips,1gf6xBBXUY3yIAix8kFpc-Z4PRXSyXR6u,https://drive.google.com/file/d/1gf6xBBXUY3yIAix8kFpc-Z4PRXSyXR6u/preview,https://drive.google.com/uc?export=download&id=1gf6xBBXUY3yIAix8kFpc-Z4PRXSyXR6u,video/mp4,Graeme Sait Clips/Counter Climate Change with Mob Grazing
Counter Climate Change with Mob Grazing.eng.span.mp4,Spanish,Counter Climate Change with Mob Grazing,-,Season 1,Graeme Sait Clips,1lz7yul1Bxp8HY90C-idjwssxWTZpa5d5,https://drive.google.com/file/d/1lz7yul1Bxp8HY90C-idjwssxWTZpa5d5/preview,https://drive.google.com/uc?export=download&id=1lz7yul1Bxp8HY90C-idjwssxWTZpa5d5,video/mp4,Graeme Sait Clips/Counter Climate Change with Mob Grazing
Counter Climate Change with Mob Grazing.hindi.mov,Hindi,Counter Climate Change with Mob Grazing,-,Season 1,Graeme Sait Clips,1AVFIGTcI7rB2pRd_cUYwr3MqX2WlSMTE,https://drive.google.com/file/d/1AVFIGTcI7rB2pRd_cUYwr3MqX2WlSMTE/preview,https://drive.google.com/uc?export=download&id=1AVFIGTcI7rB2pRd_cUYwr3MqX2WlSMTE,video/mp4,Graeme Sait Clips/Counter Climate Change with Mob Grazing
Counter Climate Change with Mob Grazing.arabic.mov,Arabic,Counter Climate Change with Mob Grazing,-,Season 1,Graeme Sait Clips,1-lep60AoqJ4vWkmNGYDluDXHtoIlTBZb,https://drive.google.com/file/d/1-lep60AoqJ4vWkmNGYDluDXHtoIlTBZb/preview,https://drive.google.com/uc?export=download&id=1-lep60AoqJ4vWkmNGYDluDXHtoIlTBZb,video/mp4,Graeme Sait Clips/Counter Climate Change with Mob Grazing
Counter Climate Change with Mob Grazing.vietnamese.mov,Vietnamese,Counter Climate Change with Mob Grazing,-,Season 1,Graeme Sait Clips,12acmVMeItx3hu5AZQ0qoJj_VgmEpljxp,https://drive.google.com/file/d/12acmVMeItx3hu5AZQ0qoJj_VgmEpljxp/preview,https://drive.google.com/uc?export=download&id=12acmVMeItx3hu5AZQ0qoJj_VgmEpljxp,video/mp4,Graeme Sait Clips/Counter Climate Change with Mob Grazing
Counter Climate Change with Mob Grazing.eng.mov,English,Counter Climate Change with Mob Grazing,-,Season 1,Graeme Sait Clips,15X3BqXkKyHqGhKseBkUhy9_4xUu5coFX,https://drive.google.com/file/d/15X3BqXkKyHqGhKseBkUhy9_4xUu5coFX/preview,https://drive.google.com/uc?export=download&id=15X3BqXkKyHqGhKseBkUhy9_4xUu5coFX,video/quicktime,Graeme Sait Clips/Counter Climate Change with Mob Grazing
Biological v_s Chemical Farming-Love v_s Fear.sp.mp4,Spanish,Biological vs Chemical Farming,-,Season 1,Graeme Sait Clips,1XDlMuY-aIat3pJOt7c3lONfDI4I4szfb,https://drive.google.com/file/d/1XDlMuY-aIat3pJOt7c3lONfDI4I4szfb/preview,https://drive.google.com/uc?export=download&id=1XDlMuY-aIat3pJOt7c3lONfDI4I4szfb,video/mp4,Graeme Sait Clips/Biological v_s Chemical Farming-Love v_s Fear
Biological v_s Chemical Farming-Love v_s Fear.fr.mp4,French,Biological vs Chemical Farming,-,Season 1,Graeme Sait Clips,1CoosMCWyTnp2aurnTTOfBgU_j7TR3g-T,https://drive.google.com/file/d/1CoosMCWyTnp2aurnTTOfBgU_j7TR3g-T/preview,https://drive.google.com/uc?export=download&id=1CoosMCWyTnp2aurnTTOfBgU_j7TR3g-T,video/mp4,Graeme Sait Clips/Biological v_s Chemical Farming-Love v_s Fear
Biological v_s Chemical Farming-Love v_s Fear.po.mp4,Portuguese,Biological vs Chemical Farming,-,Season 1,Graeme Sait Clips,1UHgk8YrElcE_XcbCTp6QRqqxaNZHnrxt,https://drive.google.com/file/d/1UHgk8YrElcE_XcbCTp6QRqqxaNZHnrxt/preview,https://drive.google.com/uc?export=download&id=1UHgk8YrElcE_XcbCTp6QRqqxaNZHnrxt,video/mp4,Graeme Sait Clips/Biological v_s Chemical Farming-Love v_s Fear
Biological v_s Chemical Farming-Love v_s Fear.ma.mp4,Mandarin,Biological vs Chemical Farming,-,Season 1,Graeme Sait Clips,10YaAfaW5P7LNQRyOn-83n0g8SVBwjsS6,https://drive.google.com/file/d/10YaAfaW5P7LNQRyOn-83n0g8SVBwjsS6/preview,https://drive.google.com/uc?export=download&id=10YaAfaW5P7LNQRyOn-83n0g8SVBwjsS6,video/mp4,Graeme Sait Clips/Biological v_s Chemical Farming-Love v_s Fear
Biological v_s Chemical Farming-Love v_s Fear.ge.mp4,German,Biological vs Chemical Farming,-,Season 1,Graeme Sait Clips,1W96Ck3mVGfSfOMLY-XNv8ue_EHUIb0R9,https://drive.google.com/file/d/1W96Ck3mVGfSfOMLY-XNv8ue_EHUIb0R9/preview,https://drive.google.com/uc?export=download&id=1W96Ck3mVGfSfOMLY-XNv8ue_EHUIb0R9,video/mp4,Graeme Sait Clips/Biological v_s Chemical Farming-Love v_s Fear
Biological v_s Chemical Farming-Love v_s Fear.hi.mp4,Hindi,Biological vs Chemical Farming,-,Season 1,Graeme Sait Clips,1ne4k_JXcLyO2LEFk07iUYWy9kj_1dwjB,https://drive.google.com/file/d/1ne4k_JXcLyO2LEFk07iUYWy9kj_1dwjB/preview,https://drive.google.com/uc?export=download&id=1ne4k_JXcLyO2LEFk07iUYWy9kj_1dwjB,video/mp4,Graeme Sait Clips/Biological v_s Chemical Farming-Love v_s Fear
Biological v_s Chemical Farming-Love v_s Fear.ar.mp4,Arabic,Biological vs Chemical Farming,-,Season 1,Graeme Sait Clips,1UGdQua-hMFl1Sg7Giu-o7CuoSsaHdv7o,https://drive.google.com/file/d/1UGdQua-hMFl1Sg7Giu-o7CuoSsaHdv7o/preview,https://drive.google.com/uc?export=download&id=1UGdQua-hMFl1Sg7Giu-o7CuoSsaHdv7o,video/mp4,Graeme Sait Clips/Biological v_s Chemical Farming-Love v_s Fear
Biological v_s Chemical Farming-Love v_s Fear.vi.mp4,Vietnamese,Biological vs Chemical Farming,-,Season 1,Graeme Sait Clips,1PORwAa_bh9Opa9p9ubESeyBOvdnTM9FE,https://drive.google.com/file/d/1PORwAa_bh9Opa9p9ubESeyBOvdnTM9FE/preview,https://drive.google.com/uc?export=download&id=1PORwAa_bh9Opa9p9ubESeyBOvdnTM9FE,video/mp4,Graeme Sait Clips/Biological v_s Chemical Farming-Love v_s Fear
Biological v_s Chemical Farming-Love v_s Fear.mov,English,Biological vs Chemical Farming,-,Season 1,Graeme Sait Clips,11-7pmiQM3iVy5C8R40Ue1er7H6RSfURH,https://drive.google.com/file/d/11-7pmiQM3iVy5C8R40Ue1er7H6RSfURH/preview,https://drive.google.com/uc?export=download&id=11-7pmiQM3iVy5C8R40Ue1er7H6RSfURH,video/quicktime,Graeme Sait Clips/Biological v_s Chemical Farming-Love v_s Fear
ANIMALS AS PRINCIPAL FERTILITY TOOL.portuguese.mp4,Portuguese,Animals as Principal Fertility Tool,-,Season 1,Graeme Sait Clips,1RpvT-9FD2igbU4WzMS5h3fdEx359rQMd,https://drive.google.com/file/d/1RpvT-9FD2igbU4WzMS5h3fdEx359rQMd/preview,https://drive.google.com/uc?export=download&id=1RpvT-9FD2igbU4WzMS5h3fdEx359rQMd,video/mp4,Graeme Sait Clips/ANIMALS AS PRINCIPAL FERTILITY TOOL
ANIMALS AS PRINCIPAL FERTILITY TOOL.mandarin.mp4,Mandarin,Animals as Principal Fertility Tool,-,Season 1,Graeme Sait Clips,1-k1orOJgjdL6rQwOQuYFETRkCN5sMMhD,https://drive.google.com/file/d/1-k1orOJgjdL6rQwOQuYFETRkCN5sMMhD/preview,https://drive.google.com/uc?export=download&id=1-k1orOJgjdL6rQwOQuYFETRkCN5sMMhD,video/mp4,Graeme Sait Clips/ANIMALS AS PRINCIPAL FERTILITY TOOL
ANIMALS AS PRINCIPAL FERTILITY TOOL.spanish.mp4,Spanish,Animals as Principal Fertility Tool,-,Season 1,Graeme Sait Clips,1BuICyfLiYWeL7MDCSv3TokjM4bPoj4oj,https://drive.google.com/file/d/1BuICyfLiYWeL7MDCSv3TokjM4bPoj4oj/preview,https://drive.google.com/uc?export=download&id=1BuICyfLiYWeL7MDCSv3TokjM4bPoj4oj,video/mp4,Graeme Sait Clips/ANIMALS AS PRINCIPAL FERTILITY TOOL
ANIMALS AS PRINCIPAL FERTILITY TOOL.french.mp4,French,Animals as Principal Fertility Tool,-,Season 1,Graeme Sait Clips,1Zl17AJfb9kSCjWdZXNLL-_99eJhkTosg,https://drive.google.com/file/d/1Zl17AJfb9kSCjWdZXNLL-_99eJhkTosg/preview,https://drive.google.com/uc?export=download&id=1Zl17AJfb9kSCjWdZXNLL-_99eJhkTosg,video/mp4,Graeme Sait Clips/ANIMALS AS PRINCIPAL FERTILITY TOOL
ANIMALS AS PRINCIPAL FERTILITY TOOL.german.mp4,German,Animals as Principal Fertility Tool,-,Season 1,Graeme Sait Clips,1F2-cDQ1IwfAYKeZ6w7sBtv-Xisy_2UMm,https://drive.google.com/file/d/1F2-cDQ1IwfAYKeZ6w7sBtv-Xisy_2UMm/preview,https://drive.google.com/uc?export=download&id=1F2-cDQ1IwfAYKeZ6w7sBtv-Xisy_2UMm,video/mp4,Graeme Sait Clips/ANIMALS AS PRINCIPAL FERTILITY TOOL
